x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.3904,4.0639,2.6883,11.8928,-2.7221,0.1021,-0.8063,0,1,0,0.46589,1
0.4681,4.6978,2.4937,12.1191,-1.0972,0.0049,-1.0605,0,1,0,0.51198,1
0.5168,5.0037,2.3579,11.9804,0.1767,0.0164,-1.0582,0,1,0,0.57451,1
0.4931,5.4152,2.5390,11.9901,-0.3229,0.0021,-0.9965,0,1,0,0.60277,1
0.4857,4.6944,2.4190,12.1896,0.2515,0.0185,-1.1955,0,1,0,0.45941,1
0.4304,4.6065,2.6414,12.9834,1.7548,0.0008,-1.7515,0,1,0,1.88742,1
0.4230,4.4130,2.6266,12.3081,2.1367,0.0127,-1.1216,0,1,0,0.81767,1
0.3777,4.0671,2.7537,13.0905,-2.3814,0.0542,-1.7050,0,1,0,1.64311,1
0.3838,3.9475,2.6866,11.9585,-2.9579,0.1140,-0.8613,0,1,0,0.38022,1
0.4527,4.3773,2.4845,11.9139,1.5924,0.0023,-0.8266,0,1,0,0.37264,3
0.3947,4.2571,2.7218,12.6891,2.6386,0.0376,-1.3989,0,1,1,1.39820,1
0.4791,4.4354,2.3879,12.0007,-0.5622,0.0248,-0.9983,0,1,0,0.42425,1
0.4491,4.4767,2.5241,12.0775,1.1444,0.0275,-1.0034,0,1,0,0.74427,1
0.3684,3.9383,2.7625,11.6357,-3.0727,0.1792,-0.6576,0,1,0,0.42945,1
0.3905,4.2027,2.7275,13.2808,-2.6920,0.0152,-1.8645,0,1,1,2.05896,1
0.3377,3.6798,2.8457,12.6368,-2.3913,0.0308,-1.1397,0,1,1,1.13710,1
0.4261,4.3501,2.5958,11.8071,-0.3279,0.0024,-0.6794,0,0,0,0.00000,1
0.4486,4.7339,2.5881,12.4114,1.4519,0.0397,-1.3355,0,1,0,1.08312,1
0.4909,5.0520,2.4737,12.3748,3.0957,0.0017,-1.3778,0,1,1,0.77254,1
0.5345,5.3164,2.3472,12.2194,3.0697,0.0044,-1.3478,0,2,0,0.54158,1
0.4366,4.7496,2.6475,11.9554,2.5285,0.0329,-0.8712,0,1,0,0.31454,3
0.4004,4.3032,2.7066,11.7924,3.0285,0.0341,-0.6587,0,1,0,0.14238,3
0.4462,4.7810,2.6104,12.9748,0.8366,0.0007,-1.8129,0,1,1,1.41610,1
0.3980,4.0987,2.6608,11.9588,2.3087,0.0113,-0.7588,0,1,0,0.28508,3
0.3998,4.1620,2.6702,12.7472,2.2173,0.0070,-1.4196,0,1,2,1.38370,1
0.5367,5.4843,2.3697,12.7980,-0.6721,0.0071,-2.0193,0,2,0,1.44556,1
0.4052,4.3429,2.6934,11.7358,3.1393,0.0294,-0.6158,0,1,0,0.16627,3
0.3616,3.8914,2.7838,11.8053,2.7902,0.0320,-0.5940,0,1,0,0.48754,1
0.4893,4.5290,2.3681,12.2354,1.0056,0.0137,-1.2433,0,1,0,0.44186,1
0.4479,4.4749,2.5293,11.9023,1.7134,0.0398,-0.8557,1,1,0,0.47802,3
0.4515,4.5600,2.5339,11.7180,3.0094,0.0308,-0.6842,0,1,0,0.29952,1
0.4562,4.7361,2.5544,12.2939,-1.9709,0.0072,-1.1990,0,1,0,0.27880,1
0.4166,4.3143,2.6310,11.9042,-1.2156,0.0051,-0.7459,0,1,0,0.61459,1
0.5066,5.1315,2.4246,11.8942,1.5027,0.0206,-0.9524,0,1,0,0.36600,3
0.5276,5.1607,2.3456,11.9763,1.8249,0.0670,-1.1500,0,1,0,0.19938,1
0.5178,5.5299,2.4556,12.7009,-0.6286,0.0016,-1.8257,0,1,1,1.22469,1
0.5097,5.2435,2.4340,11.8546,-1.2006,0.0071,-0.9014,0,1,0,0.33644,3
0.4039,4.2362,2.6706,11.9648,-1.9123,0.0244,-0.7942,0,1,0,0.63911,1
0.3708,3.9083,2.7410,12.9508,-2.8651,0.0192,-1.4956,0,1,3,1.45267,1
0.3704,4.0895,2.7985,13.1100,-2.7352,0.0201,-1.6286,0,2,0,1.95306,0
0.4368,4.7863,2.6557,12.8302,-3.0821,0.0843,-1.7695,0,1,1,1.18380,1
0.3564,3.8337,2.7935,12.6631,-3.1388,0.0433,-1.2455,0,1,0,1.26387,1
0.4352,4.2018,2.5168,11.9293,-2.3357,0.0285,-0.8368,0,1,0,0.24279,1
0.5137,5.4240,2.4526,12.2398,3.0335,0.0372,-1.3585,0,0,0,0.00000,1
0.4308,4.5377,2.6222,12.1427,-3.0960,0.0113,-0.9945,0,1,0,0.69190,3
0.4346,4.2635,2.5353,11.4480,-2.2426,0.0088,-0.3958,0,1,0,0.17090,3
0.4270,4.6883,2.6780,11.9718,-3.0175,0.0009,-0.8224,0,1,0,0.64752,1
0.4413,4.5219,2.5700,12.4296,-1.1513,0.0250,-1.3066,0,1,0,0.84793,1
0.4603,5.0170,2.6006,11.7999,-2.9864,0.1066,-0.8732,0,1,0,0.41083,1
0.4305,4.5700,2.6317,12.8040,-2.4920,0.0287,-1.6280,0,0,3,0.90440,1
0.4407,4.6375,2.6014,12.3602,-2.9961,0.0717,-1.3079,0,1,0,0.62697,1
0.4881,4.7571,2.4228,11.8447,1.9308,0.0181,-0.8580,0,1,0,0.32689,3
0.5545,5.1930,2.2479,12.4025,-1.0998,0.0057,-1.6163,0,1,0,0.41545,1
0.5291,4.8734,2.2843,11.7930,-0.9514,0.0340,-0.9099,0,1,0,0.44762,1
0.4626,4.5881,2.4919,12.1097,-0.2443,0.0095,-1.0432,0,1,0,0.18565,1
0.3962,4.0598,2.6583,11.6776,1.5125,0.0106,-0.5303,0,1,0,0.31955,1
0.5784,5.5289,2.2159,12.1801,0.5126,0.0211,-1.4532,0,1,0,0.68816,1
0.5018,5.0278,2.4231,12.5027,-0.7914,0.0431,-1.6115,0,1,1,0.66427,1
0.4244,4.3124,2.5943,12.4169,2.8593,0.0228,-1.2370,0,1,0,1.12187,1
0.3834,3.9422,2.6872,11.7573,1.6443,0.0100,-0.5695,0,1,0,0.32651,1
0.4964,4.7305,2.3832,12.3074,2.3865,0.0042,-1.3253,0,1,0,0.62922,1
0.5024,4.8700,2.3883,12.4844,-1.9576,0.0270,-1.5673,0,1,1,0.97171,1
0.3960,4.1001,2.6712,11.7974,2.8090,0.0517,-0.6762,0,1,0,0.35491,3
0.3909,4.2789,2.7471,11.9055,2.1632,0.0318,-0.7281,0,1,0,0.41745,1
0.4259,4.1820,2.5528,11.9850,2.0016,0.0244,-0.8600,0,1,1,0.50479,3
0.3575,3.8929,2.8066,12.6061,-3.0547,0.0657,-1.2381,0,1,0,1.36016,1
0.5074,5.2925,2.4534,13.0157,1.2739,0.0347,-2.1920,1,1,1,1.06338,1
0.4830,5.2142,2.5421,11.7021,-2.5882,0.0849,-0.7955,0,1,0,0.17493,1
0.3978,4.1603,2.6794,12.7507,-2.7786,0.0504,-1.4849,1,1,2,1.09653,1
0.5294,4.9963,2.3068,12.0575,-1.1251,0.0517,-1.2212,0,1,0,0.68192,1
0.4394,4.8391,2.6561,12.4664,3.0554,0.0830,-1.4217,0,1,0,0.85491,0
0.4503,4.7456,2.5835,12.1513,2.1104,0.0214,-1.0680,0,1,0,0.70896,3
0.4152,4.5221,2.6925,12.8965,-2.8783,0.0697,-1.7199,0,1,0,1.75470,1
0.3626,3.8980,2.7805,12.4510,-2.8213,0.1074,-1.1931,0,1,0,1.07278,1
0.3429,3.7160,2.8288,11.9832,2.8557,0.1435,-0.8271,0,1,0,0.36321,3
0.4485,4.2352,2.4675,12.0016,2.1514,0.0155,-0.9142,0,1,0,0.26953,1
0.5491,5.3193,2.2911,11.6460,0.5505,0.0298,-0.7868,0,1,0,0.24910,3
0.4691,4.3707,2.4138,11.9451,1.0784,0.0141,-0.9067,0,1,0,0.31948,1
0.3870,4.2692,2.7646,11.8366,2.4222,0.0656,-0.7078,0,1,0,0.38234,2
0.3723,4.0388,2.7728,12.0775,2.6319,0.0750,-0.8780,0,1,0,0.78248,3
0.4086,4.1611,2.6274,12.5045,1.3127,0.0006,-1.2300,0,1,1,1.27241,1
0.3716,3.8861,2.7301,11.7735,1.7173,0.0647,-0.6288,0,1,0,0.19806,1
0.4523,4.7525,2.5761,11.8979,2.9247,0.0554,-0.8825,0,1,0,0.52497,1
0.3522,3.8706,2.8283,12.7163,-2.9685,0.0378,-1.2633,0,1,1,1.29960,1
0.4067,4.3265,2.6816,12.0985,2.9551,0.0410,-0.9347,0,1,0,0.60789,3
0.4189,4.2219,2.5955,12.7548,1.7765,0.0030,-1.4929,0,1,2,1.32809,1
0.3987,4.3555,2.7292,11.6745,-2.4442,0.0370,-0.5648,0,1,0,0.42851,1
0.6060,5.5787,2.1231,11.9391,1.1996,0.0373,-1.2561,0,1,0,0.52495,1
0.3565,3.8810,2.8081,11.8464,2.7738,0.1465,-0.7570,0,1,0,0.37636,3
0.5096,4.7301,2.3307,11.7501,-1.2261,0.0361,-0.8291,0,1,0,0.41940,1
0.3626,3.7966,2.7485,11.7138,-2.2334,0.0686,-0.5733,0,1,0,0.54065,2
0.3339,3.6532,2.8579,12.0688,-2.6704,0.0680,-0.7707,0,1,1,0.77365,3
0.4236,4.4506,2.6339,12.2879,2.3873,0.0214,-1.1176,0,1,2,0.74665,3
0.4572,4.4745,2.4884,11.6378,-2.2854,0.0666,-0.6655,0,1,0,0.24428,1
0.3721,3.9128,2.7357,11.8565,2.7558,0.1502,-0.8008,0,1,0,0.25658,1
0.5590,5.0951,2.2136,12.1320,-0.4948,0.0495,-1.3808,0,1,0,0.72694,1
0.3612,3.8042,2.7585,12.3131,3.0820,0.0200,-0.9561,0,2,0,0.97589,3
0.4791,4.3750,2.3743,12.5130,0.6822,0.0256,-1.5128,0,1,0,0.98071,1
0.4559,4.7392,2.5566,12.7015,2.2923,0.0264,-1.6242,0,2,0,0.91883,1
0.4963,4.5172,2.3377,12.1823,1.3951,0.0430,-1.2516,0,1,1,0.55664,1
0.4658,4.6508,2.4928,11.9272,0.9549,0.0370,-0.9148,0,1,0,0.60477,1
0.4645,4.4754,2.4577,12.2613,2.7567,0.0106,-1.1942,0,1,0,0.93795,1
0.4016,4.3697,2.7187,12.9913,3.0122,0.0723,-1.7544,0,1,1,1.79204,1
0.3608,3.7935,2.7570,12.5364,-2.0118,0.0303,-1.1420,0,1,1,1.14672,1
0.3812,4.1341,2.7552,13.3324,2.8601,0.0763,-1.9797,0,1,1,1.86923,1
0.5625,5.1710,2.2141,11.9280,0.4838,0.0912,-1.2126,0,1,0,0.51375,1
0.5126,5.2025,2.4141,12.4469,-1.8233,0.0209,-1.5537,0,1,1,1.15502,1
0.4473,4.5541,2.5512,11.9551,2.3985,0.0128,-0.8673,0,1,0,0.42686,3
0.4141,4.3520,2.6530,11.9822,-3.0374,0.0426,-0.8555,0,1,0,0.34137,3
0.4431,4.6052,2.5825,13.0685,-2.3723,0.0392,-1.9595,0,1,1,1.63112,1
0.5618,5.7106,2.3098,12.1563,-0.9696,0.0555,-1.4298,0,1,0,0.53453,1
0.3704,3.9798,2.7651,11.8629,-2.3750,0.0279,-0.6482,0,1,0,0.31343,1
0.4124,4.3882,2.6705,11.9330,-2.0422,0.0769,-0.8544,0,1,0,0.40218,3
0.4511,4.5929,2.5434,11.8521,2.0878,0.0532,-0.8343,0,1,0,0.47049,3
0.5401,5.4243,2.3450,12.0504,0.3927,0.0039,-1.1766,0,1,0,0.39977,3
0.3465,3.8152,2.8417,11.4874,2.2718,0.0969,-0.4215,0,1,0,0.21311,0
0.4473,4.3773,2.5077,11.7066,-2.6133,0.0394,-0.6768,0,1,0,0.46384,1
0.5404,5.6655,2.3870,11.7360,0.8829,0.0362,-0.8787,0,0,0,0.00000,1
0.4808,4.8837,2.4808,11.5687,-2.9906,0.0292,-0.5937,0,1,0,0.19410,1
0.3566,3.8147,2.7863,11.7556,-2.3652,0.1339,-0.6738,0,1,0,0.33709,3
0.4622,4.5403,2.4826,11.6698,1.4578,0.0090,-0.6316,0,1,0,0.18830,3
0.3861,4.2553,2.7654,12.4177,-2.5170,0.0923,-1.2174,0,1,0,0.97906,2
0.4481,4.4056,2.5115,11.7158,1.2838,0.0006,-0.6376,0,1,0,0.36338,3
0.3469,3.8231,2.8423,12.1721,2.8922,0.0675,-0.8763,0,1,0,0.68802,2
0.4636,4.7589,2.5270,11.8948,-1.1945,0.0091,-0.8434,0,1,0,0.28305,1
0.3909,4.1722,2.7168,11.5984,-2.9285,0.0867,-0.5520,0,1,0,0.21390,3
0.3723,3.9450,2.7443,11.8985,-2.5538,0.0061,-0.6512,0,1,0,0.49462,1
0.4369,4.6765,2.6282,12.1256,-2.8104,0.0624,-1.0650,0,1,0,0.48652,1
0.4495,4.4703,2.5208,12.8653,1.2274,0.0222,-1.7535,1,2,3,1.46860,1
0.4488,4.2918,2.4802,12.0099,-0.2302,0.0080,-0.9126,0,1,0,0.65801,1
0.4057,4.2110,2.6550,12.1030,-2.4593,0.0419,-0.9369,0,1,0,0.71757,3
0.4295,4.6572,2.6583,11.9375,-2.4913,0.0356,-0.8427,0,1,0,0.46986,3
0.3301,3.6304,2.8722,11.7904,-3.0783,0.0283,-0.5223,0,1,0,0.47260,1
0.4360,4.2765,2.5324,11.6534,1.0184,0.0390,-0.6099,0,1,0,0.28480,1
0.3464,3.7978,2.8364,12.6238,-2.5801,0.0772,-1.2301,0,0,1,0.68352,1
0.4022,4.4125,2.7276,13.3613,-1.8972,0.0113,-1.9902,0,1,1,2.37158,1
0.5296,4.8755,2.2827,11.8010,0.4487,0.0047,-0.8804,0,1,0,0.23242,1
0.3371,3.6778,2.8485,12.9760,-2.7062,0.0635,-1.4460,0,1,1,1.85027,1
0.3765,4.0640,2.7586,11.8116,2.2816,0.0191,-0.6103,0,1,0,0.20039,1
0.3415,3.7648,2.8529,12.1839,2.8413,0.2147,-1.0682,0,1,1,0.78394,0
0.4656,4.9884,2.5702,11.9906,2.9323,0.0793,-1.0323,0,1,0,0.62493,1
0.3843,4.0818,2.7240,12.1135,2.3954,0.0382,-0.8871,0,1,1,0.76509,3
0.3492,3.7623,2.8096,11.7738,-3.1228,0.1301,-0.6692,0,1,0,0.22616,3
0.5036,5.4012,2.4907,11.8955,2.4421,0.0515,-0.9893,0,1,0,0.29027,1
0.4045,4.0819,2.6249,12.1087,-2.4875,0.0527,-0.9531,0,1,0,0.39785,3
0.3461,3.7427,2.8198,13.1376,2.9616,0.1001,-1.6801,0,1,0,2.06816,1
0.3620,3.9300,2.7943,11.7817,3.1198,0.0798,-0.6360,0,1,0,0.19589,3
0.4627,4.7550,2.5302,11.7781,-1.6502,0.0429,-0.7760,0,1,0,0.24377,3
0.5120,5.4425,2.4632,11.9575,1.7294,0.0098,-1.0176,0,1,0,0.19891,3
0.4346,4.5631,2.6109,11.9323,-2.2613,0.0181,-0.8263,0,1,0,0.36019,3
0.3677,3.9026,2.7553,12.2885,-3.0573,0.1234,-1.1000,0,1,0,1.08201,1
0.5264,5.3451,2.3854,12.0710,0.7994,0.0330,-1.2041,0,1,0,0.64593,1
0.3536,3.7968,2.7968,12.3448,3.0063,0.1230,-1.1028,0,1,1,1.11265,1
0.3473,3.7838,2.8271,12.0051,2.7084,0.0936,-0.7887,0,1,0,0.57814,3
0.4750,4.5903,2.4400,11.6087,1.4039,0.0221,-0.6123,0,1,0,0.20269,3
0.4189,4.5040,2.6699,12.0819,-2.8911,0.1065,-1.0385,0,1,0,0.58960,1
0.5780,5.8312,2.2667,12.6547,-0.5672,0.0350,-2.0593,0,1,0,0.99774,1
0.3585,3.9450,2.8175,11.5740,3.0322,0.0380,-0.4295,0,1,0,0.21646,1
0.5049,5.0027,2.4053,11.8109,-0.7270,0.0362,-0.8836,0,1,0,0.36039,1
0.5019,5.1914,2.4563,11.6541,-2.2813,0.0185,-0.6987,0,1,0,0.33107,3
0.5178,5.3184,2.4154,12.1171,0.9525,0.0290,-1.2256,0,1,1,0.63007,1
0.3779,3.8844,2.6971,12.7463,3.1279,0.0183,-1.3533,0,1,1,1.41955,1
0.3894,4.0116,2.6776,12.5774,2.4413,0.0197,-1.2564,0,1,1,1.11119,1
0.5428,5.0094,2.2581,11.8491,1.3884,0.0511,-1.0228,0,1,0,0.30064,1
0.5158,5.5601,2.4699,12.0063,-2.6055,0.0604,-1.1463,0,1,0,0.47723,1
0.4408,4.7932,2.6384,12.9172,3.0899,0.0308,-1.7843,2,1,1,1.48437,1
0.3554,3.8325,2.7982,12.0616,-2.5899,0.0586,-0.8039,0,1,0,0.42878,3
0.4518,4.7104,2.5684,12.9564,-2.3407,0.0041,-1.8239,0,1,0,1.70146,1
0.4806,4.6603,2.4324,11.9654,-2.3314,0.0038,-0.9401,0,1,0,0.64729,1
0.3612,3.8420,2.7707,11.8445,2.6678,0.0442,-0.6369,0,1,0,0.46840,3
0.3907,4.1925,2.7238,11.8082,-2.8878,0.1221,-0.7629,0,1,0,0.26306,1
0.3927,4.1412,2.6990,11.6835,1.9528,0.0384,-0.5635,0,1,0,0.21244,1
0.4569,4.4047,2.4729,11.6789,-2.8511,0.0222,-0.6467,0,1,0,0.29627,1
0.4216,4.1463,2.5629,11.7813,1.2297,0.0067,-0.6535,0,1,0,0.23466,1
0.4667,4.5238,2.4595,12.3993,-2.2842,0.0098,-1.3346,0,1,1,0.75137,1
0.4211,4.1828,2.5751,11.7968,3.1023,0.0188,-0.6811,0,1,0,0.30240,3
0.4424,4.3009,2.5102,11.6397,-2.8494,0.0195,-0.5843,0,1,0,0.21544,1
0.4905,4.4475,2.3453,12.2912,0.6335,0.0323,-1.3314,0,1,0,0.48220,1
0.4007,3.9988,2.6195,12.0478,-3.0623,0.0276,-0.8588,0,1,0,0.84004,3
0.4742,4.6017,2.4462,11.8307,1.9396,0.0147,-0.8109,0,0,0,0.00000,3
0.4275,4.5876,2.6503,12.3077,2.8721,0.0946,-1.2512,0,1,0,0.28595,1
0.4367,4.2527,2.5232,11.8565,-2.2451,0.0086,-0.7500,0,1,0,0.58117,3
0.4776,4.7192,2.4583,11.5947,1.7182,0.0010,-0.5778,0,1,0,0.35111,3
0.5576,5.0951,2.2187,12.4063,0.8715,0.0442,-1.6914,0,1,0,0.70598,1
0.4665,4.5183,2.4592,11.6746,2.0015,0.0536,-0.6990,0,1,0,0.14464,1
0.5529,5.6786,2.3394,11.8182,-2.7708,0.0010,-0.9482,0,1,0,0.19004,3
0.3423,3.6952,2.8247,11.7534,-2.8156,0.0791,-0.5802,0,1,0,0.30063,3
0.4361,4.7984,2.6620,11.9251,-2.5857,0.0546,-0.8709,0,1,0,0.32189,3
0.3856,4.1859,2.7478,11.9732,2.5284,0.0401,-0.7809,0,1,0,0.47676,3
0.4773,4.4340,2.3952,11.8659,-0.9442,0.0342,-0.8758,0,1,0,0.28533,1
0.3658,3.8952,2.7627,11.7579,2.0200,0.0292,-0.5632,0,1,0,0.34920,1
0.3651,3.9609,2.7874,11.9143,-2.0545,0.0672,-0.7258,0,1,0,0.65925,1
0.4798,5.0469,2.5204,11.8870,-1.7949,0.0016,-0.8623,0,1,1,0.47294,3
0.4065,4.2171,2.6529,12.0496,-2.7014,0.0178,-0.8616,1,1,0,0.50171,3
0.4102,4.3695,2.6763,11.7445,2.2100,0.0593,-0.6687,0,1,0,0.54467,3
0.3426,3.7799,2.8519,13.3461,2.5455,0.0407,-1.7254,1,2,0,1.96781,0
0.3464,3.7723,2.8278,12.8236,-2.6819,0.1040,-1.4298,0,1,0,1.65499,1
0.3641,3.9621,2.7929,13.1639,-2.7292,0.0246,-1.6521,0,1,1,1.48731,1
0.4377,4.5156,2.5849,12.0899,-1.6271,0.0157,-0.9706,0,1,0,0.86612,1
0.4164,4.4646,2.6716,12.8348,-2.9512,0.0642,-1.6581,0,1,1,1.63566,1
0.4886,4.9107,2.4535,12.2450,0.8605,0.0337,-1.2834,0,1,1,0.63834,1
0.4388,4.2666,2.5175,12.0020,0.9735,0.0181,-0.8960,0,1,0,0.52295,1
0.3524,3.8495,2.8202,11.9663,2.8654,0.0883,-0.7647,0,1,0,0.47483,3
0.4836,4.9078,2.4742,11.9041,-2.6348,0.0119,-0.8995,0,1,0,0.29134,3
0.5137,4.7047,2.3095,11.9074,-1.1610,0.0182,-0.9754,1,1,0,0.52736,1
0.3692,4.0754,2.8005,12.8645,-2.6588,0.1015,-1.5510,0,1,1,1.68286,0
0.3775,4.1310,2.7737,12.4268,2.4556,0.0479,-1.1344,0,1,0,1.05663,3
0.3747,3.9844,2.7440,12.5227,2.8276,0.0191,-1.1609,0,1,0,1.14169,1
0.4190,4.1903,2.5868,12.1979,-2.8678,0.0574,-1.0750,0,1,0,0.26480,1
0.3319,3.6539,2.8698,12.1834,-2.8686,0.0295,-0.7953,0,1,0,0.85324,0
0.4237,4.1314,2.5496,11.7853,2.4102,0.0139,-0.6698,0,1,0,0.33839,3
0.3792,4.1573,2.7725,12.4201,2.9543,0.1447,-1.2730,0,1,0,1.07452,1
0.4413,4.7762,2.6318,12.0871,-2.5349,0.1487,-1.1573,0,0,0,0.00000,1
0.3996,4.0005,2.6253,12.0063,1.8954,0.0357,-0.8328,0,1,0,0.74127,3
0.3377,3.7138,2.8574,11.8724,-2.8460,0.0639,-0.6360,0,1,0,0.52076,3
0.4158,4.5785,2.7043,11.7728,2.9140,0.0844,-0.7341,0,1,0,0.39665,2
0.3959,3.9968,2.6419,12.7210,2.8238,0.0104,-1.3869,0,2,0,0.85121,1
0.3657,3.9872,2.7922,11.7948,2.7970,0.2376,-0.8481,0,0,0,0.00000,1
0.3637,3.9017,2.7760,11.5290,2.0356,0.0462,-0.4136,0,1,0,0.28944,1
0.3569,3.8550,2.7978,12.1500,-3.0523,0.1146,-0.9486,0,1,0,0.93230,3
0.4665,4.6239,2.4837,11.9412,3.0089,0.0125,-0.8968,0,1,0,0.54335,1
0.4416,4.6245,2.5940,11.8070,2.8281,0.0466,-0.7659,0,1,0,0.30604,3
0.4375,4.6509,2.6192,12.6001,-2.8780,0.0051,-1.4246,0,1,2,1.31028,1
0.4405,4.2945,2.5171,12.3987,-0.9348,0.0052,-1.2439,0,1,1,1.14391,1
0.3621,3.7992,2.7522,12.0425,2.8560,0.1217,-0.8882,0,1,0,0.46617,1
0.4077,4.2097,2.6451,12.0513,1.1525,0.0016,-0.8443,0,1,0,0.46686,1
0.5264,5.2792,2.3729,12.1293,-1.6778,0.0150,-1.2416,0,0,0,0.00000,1
0.4155,4.4607,2.6749,12.0460,2.9809,0.0800,-0.9633,0,0,2,0.36541,1
0.3921,4.1057,2.6920,12.5757,-2.3970,0.0029,-1.2388,0,1,2,1.46892,1
0.5579,5.7436,2.3307,12.2270,-1.4186,0.0158,-1.4443,0,1,0,0.47514,1
0.4466,4.9047,2.6379,11.8498,-2.5996,0.0070,-0.7652,0,1,0,0.52620,1
0.4013,4.1046,2.6466,12.6472,2.5391,0.0688,-1.4355,0,1,0,1.48731,1
0.3440,3.7549,2.8355,12.2374,2.6161,0.1010,-0.9625,0,1,1,0.86506,3
0.4231,4.1737,2.5634,12.0520,-2.5755,0.0570,-0.9560,0,1,0,0.78622,1
0.4662,4.9023,2.5482,12.3259,-2.7851,0.0654,-1.3446,0,1,0,1.11977,1
0.3832,3.9744,2.6977,12.6427,1.8790,0.0064,-1.2684,0,1,2,0.76917,1
0.4517,4.8250,2.5957,11.8357,-3.0715,0.0385,-0.8023,0,1,0,0.39820,3
0.3915,4.1593,2.7103,12.0601,-2.6331,0.0575,-0.8871,0,1,0,0.33166,3
0.3651,3.9631,2.7881,12.4478,-2.0847,0.0429,-1.1048,0,1,1,1.32296,1
0.3594,3.9093,2.8016,11.8449,-2.7666,0.0317,-0.6184,0,1,0,0.28625,1
0.4157,4.5276,2.6913,12.1896,-3.1083,0.0341,-1.0275,0,1,0,0.91016,3
0.4139,4.4064,2.6682,13.0343,-1.8436,0.0233,-1.7651,0,1,1,1.61498,1
0.5000,5.1413,2.4538,11.6463,-1.3320,0.0129,-0.6806,0,1,0,0.17510,3
0.4773,4.8553,2.4896,12.0312,2.9716,0.0280,-1.0307,0,1,0,0.53087,1
0.4514,4.8358,2.5997,12.3803,-2.6769,0.0566,-1.3390,0,1,0,0.96240,1
0.3806,4.0199,2.7245,12.6434,2.7766,0.0190,-1.2794,0,2,0,1.14124,1
0.4715,4.4802,2.4294,11.7343,-1.3425,0.0132,-0.7123,0,1,0,0.32302,3
0.4193,4.4352,2.6500,11.9661,2.0311,0.0287,-0.8354,0,1,0,0.42564,3
0.4076,4.1985,2.6426,12.1748,2.7473,0.0212,-0.9742,0,1,0,0.60635,3
0.3300,3.6427,2.8770,12.9329,-2.9437,0.1084,-1.4556,0,1,1,1.53136,0
0.4428,4.8192,2.6352,12.2663,-2.8628,0.0157,-1.1471,0,1,0,0.88583,3
0.4010,4.4018,2.7305,12.4603,2.3057,0.0688,-1.2683,0,1,0,1.23690,3
0.4852,5.2780,2.5458,12.1320,-1.3490,0.0017,-1.1173,0,1,0,0.92109,1
0.4511,4.2586,2.4620,11.6727,-1.5443,0.0038,-0.6077,0,1,0,0.25075,3
0.4291,4.5081,2.6228,11.8297,-2.7638,0.0436,-0.7573,0,1,0,0.38046,3
0.4596,4.3305,2.4439,11.6559,1.6454,0.0023,-0.6050,0,1,0,0.18285,3
0.3775,3.9038,2.7052,12.7905,-2.8334,0.0619,-1.4593,0,1,0,1.53407,1
0.4626,4.7794,2.5360,11.9296,-0.1490,0.0072,-0.8716,0,1,0,0.55694,1
0.4034,4.3044,2.6918,12.0618,2.5583,0.1604,-1.0545,0,1,0,0.62395,1
0.5092,5.0926,2.4061,11.7335,0.1105,0.0158,-0.7875,0,1,0,0.19218,1
0.4104,4.2926,2.6545,11.9167,-2.4943,0.0073,-0.7464,0,1,0,0.37973,1
0.3715,4.0467,2.7795,12.6220,2.8463,0.0267,-1.2418,0,1,1,1.34718,1
0.4567,4.5576,2.5103,11.7327,2.4491,0.0440,-0.7237,0,1,0,0.16076,1
0.3982,4.1452,2.6731,12.1134,-2.2197,0.0860,-0.9864,0,1,1,0.43226,3
0.5256,5.4359,2.4056,12.8405,-1.6479,0.0064,-2.0215,0,1,1,0.58910,1
0.3929,4.1756,2.7077,12.0220,-2.1425,0.0838,-0.8941,0,0,2,0.34814,3
0.4088,4.1248,2.6164,11.8663,-2.9895,0.0128,-0.7077,0,1,0,0.21123,3
0.4768,4.8298,2.4859,12.6419,2.9082,0.0019,-1.6027,0,1,1,1.22807,1
0.4624,5.0794,2.6049,12.1751,2.5587,0.0468,-1.1595,0,1,0,0.82499,3
0.4501,4.7939,2.5955,11.7038,3.0062,0.0124,-0.6471,0,1,0,0.28037,3
0.4664,4.6943,2.5002,12.0567,-1.2126,0.0207,-1.0182,0,1,0,0.22867,1
0.4455,4.8585,2.6320,11.9243,-2.4004,0.0781,-0.9216,0,1,0,0.50074,3
0.3969,4.0281,2.6459,11.7463,1.7543,0.0259,-0.6046,0,1,0,0.18458,1
0.4496,4.8584,2.6131,11.7639,-2.4736,0.0049,-0.6909,0,1,0,0.32413,1
0.4183,4.3965,2.6445,12.0769,-1.6598,0.0252,-0.9239,0,1,0,0.58851,1
0.4469,4.8841,2.6316,12.0629,-2.4993,0.0713,-1.0447,0,1,0,0.60928,3
0.4288,4.5565,2.6362,11.7517,-2.3777,0.1407,-0.8106,0,1,0,0.38189,1
0.3421,3.6994,2.8277,12.6674,2.8939,0.1258,-1.3229,0,1,0,1.45575,1
0.3733,4.0735,2.7781,13.1565,-2.8393,0.0198,-1.6810,0,1,1,2.04028,1
0.5013,5.1113,2.4425,12.2561,-1.1624,0.0511,-1.3580,0,1,0,0.20335,1
0.4161,4.2294,2.6104,11.8703,-2.6061,0.0409,-0.7622,0,1,0,0.43210,3
