x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.5341,5.4026,2.3650,11.9481,-2.5129,0.0067,-1.0542,0,1,0,0.48442,1
0.4569,4.6582,2.5331,11.8530,-2.5178,0.0430,-0.8342,0,1,0,0.51818,1
0.4345,4.7449,2.6561,12.3015,2.0162,0.0577,-1.2143,0,1,1,0.82905,3
0.3624,3.8870,2.7785,11.9202,2.8861,0.1319,-0.8070,0,1,0,0.49854,1
0.3904,4.0070,2.6715,11.8816,-2.5666,0.0425,-0.7209,0,1,0,0.41122,3
0.4422,4.7042,2.6104,11.8907,2.9731,0.0772,-0.8822,0,1,0,0.54388,1
0.4314,4.1968,2.5324,12.5166,2.3480,0.0321,-1.3648,0,1,0,0.92093,1
0.4220,4.4301,2.6361,11.6571,-2.9600,0.0497,-0.6039,0,1,0,0.17583,3
0.3690,4.0158,2.7833,12.3881,-1.9832,0.0355,-1.0596,0,1,0,0.94833,1
0.4272,4.5839,2.6510,11.6758,-2.9289,0.0365,-0.6126,0,1,0,0.28620,3
0.4836,4.9044,2.4735,12.1667,-2.4653,0.0261,-1.1789,1,1,0,0.29259,1
0.5437,4.9139,2.2372,12.0531,0.7206,0.0357,-1.2290,0,1,0,0.32100,1
0.3757,4.1387,2.7852,12.6391,-2.9721,0.0800,-1.3512,0,1,0,1.42576,0
0.4827,5.0959,2.5181,11.7198,2.3785,0.0147,-0.7241,0,1,0,0.27714,3
0.4653,4.6167,2.4872,12.8811,2.9838,0.0140,-1.8213,0,2,3,5.89264,1
0.3873,3.9976,2.6843,12.6515,-2.6915,0.0534,-1.3639,0,1,3,1.44364,1
0.4733,4.8713,2.5105,11.8686,1.3043,0.0237,-0.8585,0,1,0,0.40889,1
0.4563,4.4907,2.4964,12.4170,-1.8941,0.0124,-1.3228,0,1,0,0.99756,1
0.4314,4.4896,2.6070,12.8440,-1.7522,0.0032,-1.6269,0,1,0,0.52353,1
0.4861,5.1886,2.5231,12.1207,-2.4029,0.0621,-1.1905,0,1,0,0.66782,1
0.3515,3.8116,2.8128,13.0497,-3.0475,0.0808,-1.5978,1,2,0,1.72886,1
0.5150,5.5977,2.4803,12.6102,-2.9663,0.0081,-1.7252,0,1,0,0.63260,1
0.4316,4.4511,2.5967,11.8277,-1.8577,0.0102,-0.7179,0,1,0,0.41874,3
0.3603,3.8007,2.7618,11.9607,-1.9479,0.0361,-0.7107,0,1,0,0.69164,1
0.4725,4.5524,2.4419,12.1659,-2.0377,0.0003,-1.1094,0,1,0,0.22241,1
0.4767,5.0404,2.5324,12.9020,-2.5717,0.0333,-1.9272,0,1,1,1.67808,1
0.4437,4.7833,2.6227,11.9437,-2.4188,0.0121,-0.8494,0,1,0,0.40861,3
0.4209,4.4193,2.6386,11.9669,2.5003,0.0027,-0.8055,0,1,0,0.48127,1
0.3782,4.0058,2.7325,11.9639,2.2771,0.0876,-0.8185,0,1,0,0.48843,3
0.4160,4.3812,2.6517,11.8708,1.8592,0.0031,-0.7146,0,1,0,0.29595,1
0.3516,3.8311,2.8186,12.0831,2.4548,0.0555,-0.8067,0,0,0,0.00000,1
0.3667,3.9497,2.7750,12.4653,-2.3895,0.0603,-1.1493,0,1,1,1.08705,1
0.4067,4.2490,2.6607,11.7192,2.9687,0.0496,-0.6295,0,1,0,0.45276,3
0.4040,4.3466,2.7005,12.9920,-2.7740,0.0883,-1.7935,0,1,2,1.72792,1
0.5178,4.8915,2.3315,12.0731,1.4514,0.0116,-1.1509,0,1,0,0.41986,1
0.5504,5.7591,2.3632,12.2907,-0.8632,0.0299,-1.5165,0,1,0,0.56912,1
0.3944,4.3346,2.7453,12.5119,-2.8868,0.0535,-1.2686,0,1,2,1.48541,3
0.3528,3.8851,2.8296,13.1474,-2.4381,0.0486,-1.6277,0,1,1,2.00870,0
0.4033,4.3722,2.7111,13.2651,-2.5294,0.0268,-1.9358,0,1,0,0.56950,1
0.4996,5.1854,2.4645,12.3698,0.8094,0.0152,-1.4209,0,1,1,0.84042,1
0.4635,4.3796,2.4393,11.9570,0.0782,0.0037,-0.8916,0,1,0,0.24885,1
0.3878,3.9373,2.6636,12.6121,1.4899,0.0265,-1.2904,0,1,0,1.39431,1
0.3549,3.8421,2.8044,11.7211,2.7846,0.0795,-0.5789,0,1,0,0.33988,3
0.4477,4.5986,2.5598,12.6006,1.8723,0.0139,-1.4745,0,1,0,1.38164,1
0.4285,4.5712,2.6416,12.1312,-2.4035,0.0966,-1.0945,0,1,0,0.60030,1
0.5687,5.3055,2.2144,12.1521,0.2693,0.0639,-1.4542,0,1,0,0.69381,1
0.3865,3.9741,2.6811,12.0549,2.7341,0.0675,-0.8843,0,1,0,0.71071,3
0.3606,3.8517,2.7767,13.1654,2.7934,0.0296,-1.6460,0,1,1,1.87079,1
0.3779,4.0531,2.7483,11.9870,2.1283,0.0694,-0.8125,0,1,0,0.47141,3
0.4396,4.6214,2.6024,11.8410,2.4062,0.0002,-0.7332,0,1,0,0.23895,1
0.4928,5.3688,2.5310,12.0349,3.0677,0.0616,-1.1202,0,1,0,0.80212,1
0.3983,4.0772,2.6533,11.7945,1.8700,0.0304,-0.6513,0,1,0,0.26081,1
0.4768,4.9436,2.5112,12.1470,2.7575,0.0326,-1.1504,0,1,0,0.94926,1
0.5017,4.6196,2.3384,11.7775,-0.7333,0.0991,-0.9242,0,1,0,0.35000,1
0.5525,5.4496,2.3010,12.3183,-1.3075,0.0031,-1.5117,0,1,0,0.82566,1
0.3950,4.2301,2.7128,12.9692,2.0229,0.0204,-1.6174,0,2,0,1.15181,1
0.4032,4.4457,2.7312,12.4309,2.6008,0.0215,-1.1817,0,1,1,1.07963,0
0.4187,4.5349,2.6789,12.0119,2.5443,0.1599,-1.0463,0,1,0,0.65646,1
0.4374,4.6361,2.6162,11.8168,-2.9744,0.0342,-0.7508,0,1,0,0.45765,3
0.4868,4.8925,2.4573,11.7442,-2.0954,0.0186,-0.7589,0,1,0,0.23466,3
0.3455,3.7250,2.8175,12.1934,-2.3300,0.0430,-0.8556,0,1,0,0.88022,1
0.3633,3.8228,2.7532,12.0491,2.8913,0.0284,-0.7733,0,1,1,0.60392,3
0.4496,4.7645,2.5910,11.9046,-2.4963,0.0071,-0.8202,0,1,0,0.47490,3
0.4416,4.2654,2.5050,11.5741,1.7033,0.0026,-0.5052,0,1,0,0.24826,3
0.5372,5.0468,2.2867,11.5535,0.5333,0.0110,-0.6432,0,1,0,0.27847,3
0.5154,4.8150,2.3255,11.6958,-0.4077,0.0154,-0.7582,0,1,0,0.15535,3
0.3503,3.7726,2.8066,11.7716,-2.6783,0.1273,-0.6662,0,1,0,0.44206,3
0.4710,4.4130,2.4162,11.9618,0.7989,0.0048,-0.9144,0,1,0,0.49327,1
0.4182,4.4837,2.6681,11.9558,-2.9001,0.1139,-0.9350,0,1,0,0.39139,1
0.4078,4.2704,2.6609,12.0808,1.5511,0.0402,-0.9213,0,1,0,0.67014,1
0.3804,4.0420,2.7322,12.9510,-2.3764,0.0295,-1.5541,0,1,2,1.57212,1
0.5041,5.5015,2.5086,12.8265,-1.8609,0.0241,-1.9475,0,1,0,1.12614,1
0.4517,4.9589,2.6269,12.0106,1.7481,0.0009,-0.9147,0,1,0,0.58995,1
0.5089,4.6362,2.3140,11.9829,-1.6475,0.0010,-1.0179,0,1,0,0.50736,1
0.5275,5.6138,2.4310,11.8144,-1.4617,0.0323,-0.9315,0,1,0,0.43785,3
0.4169,4.0734,2.5649,12.0866,2.7221,0.0180,-0.9174,0,1,0,0.60683,0
0.3756,3.8887,2.7102,12.3106,-3.0715,0.0145,-0.9876,0,1,1,0.76899,1
0.3572,3.9298,2.8199,11.6278,-2.7790,0.1448,-0.5927,0,1,0,0.34055,3
0.4620,4.6159,2.5010,11.9038,-2.9393,0.0427,-0.8918,0,1,0,0.38081,1
0.4308,4.2608,2.5516,11.7360,1.1686,0.0051,-0.6300,0,1,0,0.29742,1
0.3898,4.0970,2.7007,12.5818,-2.6128,0.0961,-1.3781,0,1,0,1.36384,1
0.3995,4.2563,2.6977,11.7414,2.4059,0.0355,-0.6176,0,1,0,0.42861,3
0.5255,5.6432,2.4445,12.2593,-3.0864,0.0476,-1.4308,0,1,1,0.97740,1
0.3440,3.7367,2.8293,12.9023,2.8612,0.0351,-1.3714,0,1,1,1.84278,1
0.4141,4.2202,2.6173,12.5592,-2.2092,0.0232,-1.3315,0,1,0,0.51109,1
0.3963,4.1871,2.6940,11.6924,-1.7853,0.0676,-0.6122,0,1,0,0.16817,1
0.4509,4.3211,2.4783,12.6914,-0.1884,0.0148,-1.5736,0,1,1,1.37828,1
0.5412,5.0510,2.2719,12.1394,0.4326,0.0171,-1.2932,0,1,0,0.15584,1
0.4504,4.2676,2.4675,12.0201,-2.4487,0.0040,-0.9200,0,1,0,0.66448,1
0.4544,4.7961,2.5765,12.3631,-1.2955,0.0335,-1.2982,0,1,0,1.05930,1
0.3851,4.2154,2.7589,11.8669,2.8429,0.0090,-0.6569,0,1,0,0.47654,1
0.3602,3.8574,2.7806,11.8436,-2.7483,0.0250,-0.6106,0,1,0,0.39283,1
0.3712,3.8987,2.7359,11.9118,-2.2441,0.0359,-0.6967,0,1,0,0.56418,1
0.4134,4.4848,2.6915,11.9865,-3.0304,0.0902,-0.9200,0,1,0,0.49667,1
0.5144,4.8731,2.3410,11.6897,-0.3965,0.0618,-0.8102,0,1,0,0.23107,1
0.5109,4.7691,2.3336,11.8730,-0.8435,0.0465,-0.9724,0,1,0,0.46877,1
0.5031,4.9042,2.3924,11.6363,-1.7327,0.0651,-0.7401,0,0,0,0.00000,1
0.4969,4.7912,2.3940,12.2199,-1.3532,0.0174,-1.2566,0,1,0,0.79445,1
0.3717,4.0227,2.7714,12.1104,-2.4317,0.1612,-1.0169,0,1,0,0.92850,3
0.4084,4.4678,2.7113,13.0649,2.9318,0.0355,-1.7900,0,1,0,2.00059,1
0.3933,4.0483,2.6693,12.0158,3.0957,0.0684,-0.8697,0,1,0,0.56482,1
0.4118,4.4358,2.6863,11.9240,1.6762,0.0292,-0.7841,0,1,0,0.31684,1
0.3699,3.8696,2.7337,11.5577,1.9535,0.0153,-0.4062,0,1,0,0.28165,1
0.3896,4.1395,2.7142,11.7727,-2.9135,0.0419,-0.6325,0,1,0,0.25562,3
0.4859,4.9375,2.4707,12.0370,1.3074,0.0295,-1.0600,0,1,0,0.58505,3
0.5122,4.9646,2.3682,11.7317,-1.7339,0.0522,-0.8374,0,1,0,0.27802,1
0.3445,3.7141,2.8192,12.4895,-2.2941,0.0674,-1.1066,0,1,1,1.02766,1
0.3702,3.9217,2.7479,11.8181,3.0915,0.0184,-0.6023,0,1,0,0.26934,1
0.5491,5.7066,2.3595,12.8499,-1.5197,0.0035,-2.1282,0,1,1,1.08002,1
0.3552,3.8654,2.8101,12.5276,2.2261,0.0358,-1.1248,0,1,1,0.90102,1
0.4817,5.1170,2.5271,12.2788,-2.8326,0.0532,-1.3267,0,1,0,0.74780,1
0.4453,4.4869,2.5435,11.8229,-2.1791,0.0230,-0.7569,0,1,0,0.19562,3
0.4080,4.4128,2.6989,12.3226,-2.3500,0.0482,-1.1405,0,1,0,0.92180,3
0.3808,4.1485,2.7615,11.5958,-2.7249,0.0636,-0.5074,0,1,0,0.18388,3
0.4623,5.0216,2.5926,13.2597,-2.4296,0.0078,-2.1926,0,1,0,0.50806,1
0.5652,5.3339,2.2323,12.4201,0.1061,0.0491,-1.7430,0,1,0,0.61423,1
0.4000,4.1975,2.6791,11.5592,1.7436,0.0224,-0.4575,0,1,0,0.24033,1
0.4499,4.7026,2.5751,11.9088,1.4966,0.0425,-0.8703,0,1,0,0.38019,1
0.4162,4.4758,2.6755,13.2685,-2.6585,0.0454,-2.0393,1,2,1,1.65219,1
0.3829,3.9400,2.6889,12.4674,-1.5890,0.0385,-1.1713,0,1,2,1.16375,1
0.4290,4.1469,2.5299,11.8221,2.5128,0.0153,-0.7130,0,1,0,0.28317,3
0.4000,4.1899,2.6770,11.9155,2.4206,0.0078,-0.7238,0,1,0,0.38041,1
0.4229,4.4629,2.6404,12.2041,2.6928,0.1009,-1.1518,0,1,0,0.89787,1
0.5446,5.1386,2.2754,12.6161,-0.2459,0.0012,-1.8230,0,1,1,1.06264,1
0.4748,4.5693,2.4361,12.0683,-2.0975,0.0101,-1.0344,0,1,0,0.68488,1
0.4756,4.9844,2.5249,11.7990,1.7473,0.0065,-0.7754,0,1,0,0.22397,3
0.5162,5.3311,2.4244,11.7382,2.2690,0.0032,-0.7907,0,1,0,0.40014,3
0.4390,4.4937,2.5735,12.7516,-1.9771,0.0051,-1.5721,0,1,1,1.32214,1
0.4777,4.4210,2.3906,11.5114,0.4575,0.0153,-0.5162,0,1,0,0.30637,3
0.3427,3.7042,2.8255,12.5447,2.7828,0.0124,-1.0619,0,1,0,1.41860,1
0.4903,4.8932,2.4427,11.7869,0.5651,0.0337,-0.8267,0,1,0,0.26953,1
0.4415,4.4820,2.5595,11.8312,-3.0876,0.0394,-0.7778,0,1,0,0.16585,1
0.4871,4.6346,2.4000,12.1540,-1.9626,0.0415,-1.1961,0,1,0,0.23916,1
0.4630,5.0751,2.6013,11.9507,2.5875,0.1166,-1.0365,0,1,0,0.16754,1
0.4566,4.4877,2.4941,11.7433,1.0552,0.0194,-0.7018,0,1,0,0.46750,1
0.3320,3.6504,2.8680,13.2139,-2.1887,0.0392,-1.5657,0,1,1,2.01290,1
0.4575,5.0294,2.6160,11.9560,1.9531,0.0300,-0.9160,0,1,0,0.35915,1
0.3668,3.8332,2.7380,13.0963,-2.7810,0.0113,-1.5850,0,1,0,1.91460,1
0.3934,4.1828,2.7075,11.6761,2.6578,0.0393,-0.5599,0,1,0,0.32790,3
0.5288,5.0600,2.3213,12.1566,-1.8450,0.0124,-1.2722,0,1,0,0.60257,1
0.5420,5.5721,2.3641,12.0884,-0.7973,0.0235,-1.2522,0,1,0,0.51408,1
0.4923,4.8474,2.4246,12.4909,2.9547,0.0121,-1.5168,0,1,1,1.02899,1
0.4826,4.9686,2.4916,11.9025,0.9624,0.0370,-0.9292,0,1,0,0.20828,1
0.4111,4.1800,2.6210,11.9765,1.3574,0.0078,-0.7976,0,1,0,0.52691,1
0.3529,3.8191,2.8075,12.6755,-2.7966,0.0991,-1.3280,0,1,1,1.54711,1
0.3450,3.7884,2.8414,12.6239,2.5216,0.0931,-1.2490,0,1,0,1.49487,1
0.3329,3.6751,2.8717,12.6073,3.0331,0.1819,-1.3255,0,1,1,1.06927,0
0.3760,4.0259,2.7499,12.1528,-3.0543,0.0196,-0.8723,0,1,0,0.91280,1
0.4768,4.7899,2.4770,11.7731,-1.5116,0.0291,-0.7808,0,1,0,0.48215,3
0.4023,4.3143,2.7002,12.4995,2.6293,0.0961,-1.3476,0,1,0,1.28055,1
0.6458,5.9053,2.0296,11.9105,-0.5181,0.0586,-1.3479,0,1,0,0.27707,1
0.3806,4.1224,2.7550,12.4837,2.6780,0.1472,-1.3364,0,1,0,1.22862,1
0.3942,4.3252,2.7435,12.1582,-2.6190,0.1270,-1.0686,0,1,0,0.68829,3
0.3908,4.1929,2.7235,11.7004,2.3026,0.0483,-0.5857,0,1,0,0.39741,3
0.3725,3.9441,2.7432,11.8013,-2.7657,0.0093,-0.5827,0,1,0,0.19825,1
0.3462,3.7886,2.8344,12.6402,2.3187,0.0700,-1.2315,0,1,1,1.22946,1
0.4634,5.0477,2.5935,11.8288,2.7547,0.0003,-0.7717,0,1,0,0.48729,1
0.3638,3.9882,2.8028,12.1106,2.7944,0.0194,-0.8092,0,1,0,0.69476,1
0.3673,3.8716,2.7475,12.3229,-1.8329,0.0316,-0.9977,0,1,1,1.08773,1
0.4061,4.1008,2.6225,11.9175,1.9718,0.0293,-0.7656,0,1,0,0.33573,3
0.4656,4.4981,2.4584,11.9721,0.9127,0.0385,-0.9584,0,1,0,0.44579,1
0.3672,3.9889,2.7848,12.4860,2.3730,0.0413,-1.1395,0,2,0,1.28281,1
0.3760,3.9228,2.7187,12.2764,2.0840,0.0334,-0.9883,0,1,0,0.88279,1
0.3768,3.9735,2.7298,12.0939,2.3095,0.0104,-0.8160,0,1,0,0.56162,1
0.4468,4.4783,2.5349,12.3739,1.3064,0.0036,-1.2393,0,1,0,0.88850,1
0.4062,4.3599,2.6934,12.1709,2.5493,0.0294,-0.9790,0,1,1,0.51375,3
0.4218,4.5317,2.6630,12.1639,1.5608,0.0249,-1.0086,0,1,1,0.69851,1
0.3585,3.8965,2.8020,12.0546,-2.4992,0.0563,-0.8030,0,1,0,0.82646,3
0.3646,3.9108,2.7743,12.2448,2.3352,0.0473,-0.9510,0,1,0,1.01520,3
0.4198,4.4205,2.6439,11.9423,-1.4178,0.0170,-0.8009,0,1,0,0.70891,1
0.4812,4.9225,2.4873,11.7113,-1.9475,0.0032,-0.6978,0,0,0,0.00000,3
0.4046,4.1688,2.6486,11.8588,2.2876,0.0009,-0.6782,0,1,0,0.44769,1
0.4428,4.5380,2.5674,11.9767,1.1172,0.0380,-0.9101,0,1,0,0.58060,1
0.4399,4.4852,2.5675,11.7753,-2.0957,0.0499,-0.7382,0,1,0,0.21706,3
0.4285,4.5559,2.6377,12.4608,2.2918,0.0350,-1.3093,0,1,1,0.94885,1
0.4076,4.4633,2.7144,12.7393,-2.2679,0.0550,-1.5195,0,2,0,1.31829,1
0.4237,4.1707,2.5601,12.6870,-1.2173,0.0073,-1.4553,1,2,0,1.33556,1
0.4331,4.5913,2.6247,11.9649,-2.5647,0.0663,-0.9150,0,1,0,0.46527,3
0.5477,5.5243,2.3328,11.6772,-1.3508,0.0128,-0.7980,0,1,0,0.19288,3
0.3982,4.1734,2.6808,11.7540,2.4604,0.1130,-0.7216,0,1,0,0.26159,1
0.3628,3.9486,2.7954,12.1186,3.0205,0.1051,-0.9264,0,1,0,0.76133,3
0.4314,4.5887,2.6322,12.3861,-2.5059,0.0224,-1.2317,0,1,1,0.58394,1
0.5864,5.4040,2.1662,11.9411,-0.3162,0.0844,-1.2766,0,1,0,0.61026,1
0.4119,4.0864,2.5911,12.4461,-2.5360,0.0583,-1.2764,0,1,0,1.06960,1
0.5099,5.3729,2.4584,11.8061,-2.4191,0.0010,-0.8454,0,1,0,0.23727,3
0.4444,4.5288,2.5577,11.7972,-3.0197,0.0160,-0.7234,0,1,0,0.32169,3
0.4197,4.4729,2.6579,11.5646,2.5996,0.0200,-0.4876,0,1,0,0.20089,3
0.4089,4.3895,2.6879,11.8593,2.2556,0.0324,-0.7281,0,1,0,0.43669,3
0.4787,4.6208,2.4316,12.6031,-2.4825,0.0136,-1.5865,0,1,1,1.28720,1
0.4668,4.3348,2.4149,11.8436,-0.7856,0.0523,-0.8565,0,1,0,0.37380,1
0.5977,5.9561,2.2112,12.6408,-0.1008,0.0422,-2.1307,0,1,0,0.52176,1
0.4050,4.1776,2.6493,11.6562,-3.0905,0.0022,-0.5174,0,1,0,0.34388,1
0.4823,4.7386,2.4428,11.9417,1.1643,0.0419,-0.9726,0,1,0,0.36519,3
0.4660,4.7232,2.5085,11.8682,3.0694,0.0359,-0.8583,0,1,0,0.52383,1
0.4146,4.0768,2.5760,11.6926,2.4053,0.0666,-0.6419,0,1,0,0.21170,1
0.3880,4.0185,2.6866,12.1614,2.3807,0.0177,-0.9071,0,2,0,0.77457,3
0.4143,4.4327,2.6732,11.9033,-1.9884,0.0097,-0.7470,0,1,0,0.53435,1
0.4610,4.6216,2.5068,12.4835,2.9918,0.0087,-1.3982,0,0,2,0.71212,1
0.5024,4.7235,2.3577,12.2325,-1.3085,0.0274,-1.2992,0,1,0,0.57810,1
0.4362,4.5312,2.5955,11.9426,-2.5337,0.0921,-0.9357,0,1,0,0.21668,1
0.4180,4.1829,2.5895,11.7124,-2.9055,0.0338,-0.6235,0,1,0,0.29884,3
0.4375,4.3934,2.5553,12.8282,-2.3670,0.0272,-1.6759,0,1,2,1.64958,1
0.3893,4.1435,2.7168,12.1734,2.4713,0.0718,-0.9941,0,1,0,0.60799,3
0.3283,3.6233,2.8798,11.9833,3.1063,0.1610,-0.8170,0,1,0,0.28401,2
0.5167,4.8891,2.3354,12.1230,-0.3750,0.0557,-1.2644,0,1,0,0.61808,1
0.3689,3.9595,2.7665,12.3090,2.6134,0.0408,-1.0044,0,1,1,0.90229,3
0.5277,4.9468,2.3038,12.2603,1.3302,0.0164,-1.3873,0,1,0,0.43577,1
0.3708,4.0921,2.7972,12.9261,-2.6381,0.0548,-1.5339,0,1,1,1.65869,0
0.4019,4.4293,2.7336,11.9111,2.9004,0.0595,-0.7910,0,1,0,0.57378,2
0.4011,4.1425,2.6580,12.3937,2.2692,0.0309,-1.1558,0,1,0,0.85189,1
0.4186,4.5127,2.6735,11.6496,-2.7072,0.0576,-0.6019,0,1,0,0.39311,3
0.3661,3.9306,2.7725,11.6028,-2.4087,0.0370,-0.4595,0,1,0,0.16803,1
0.6002,6.0092,2.2100,11.9503,-1.3258,0.0118,-1.2246,0,1,0,0.51465,3
0.3690,3.8794,2.7411,12.4090,-2.6239,0.1196,-1.1975,0,1,1,0.86260,1
0.4923,5.4021,2.5398,11.9437,-2.5561,0.0209,-0.9728,0,1,0,0.48256,3
0.5498,5.7809,2.3695,12.3180,0.7790,0.0044,-1.5088,0,1,1,0.88558,1
0.4440,4.2837,2.4988,12.2513,0.1523,0.0018,-1.1131,0,1,0,0.82032,1
0.3487,3.8084,2.8272,11.4633,2.8508,0.1742,-0.4963,0,1,0,0.14896,3
0.4550,4.8157,2.5785,12.1067,2.1578,0.0044,-1.0156,0,1,0,0.30018,3
0.4913,4.9543,2.4514,11.7153,1.0494,0.0904,-0.8305,0,1,0,0.16677,1
0.4011,4.3466,2.7147,12.3385,2.8328,0.0429,-1.1263,0,1,0,0.88795,3
0.3763,4.1142,2.7746,12.2665,-2.9864,0.1148,-1.0938,0,1,0,0.62393,1
0.4213,4.1479,2.5647,11.9934,-3.1109,0.0052,-0.8309,0,1,0,0.26114,3
0.4692,4.7219,2.4942,12.0099,-1.1133,0.0125,-0.9691,0,1,0,0.33544,1
0.6064,5.7989,2.1551,12.2030,0.1189,0.0166,-1.5577,0,1,0,0.48325,1
0.4492,4.7223,2.5829,12.0029,2.4898,0.0540,-0.9710,0,1,1,0.66228,3
0.3936,4.2561,2.7272,11.9000,-2.2536,0.0096,-0.7009,0,1,0,0.56081,1
0.4928,4.7113,2.3935,11.9538,-2.4179,0.0180,-0.9759,0,1,0,0.22147,1
0.5990,5.4680,2.1310,12.3285,0.7082,0.0390,-1.7242,0,1,0,0.66322,1
0.3458,3.7791,2.8337,13.0847,-2.8872,0.0901,-1.6165,1,2,0,1.36167,1
0.3576,3.8556,2.7940,12.3543,3.1193,0.0932,-1.0802,0,1,0,0.93312,3
0.4080,4.3701,2.6873,11.9298,2.8949,0.0596,-0.8197,0,1,0,0.33791,3
0.4051,4.4364,2.7192,11.6608,-2.0497,0.0268,-0.5520,0,0,0,0.00000,1
0.3386,3.7004,2.8477,13.0194,-2.6167,0.0835,-1.5201,1,2,2,1.93839,1
0.4967,5.3240,2.5050,12.4686,2.3668,0.0637,-1.5897,0,1,0,0.35965,1
0.4158,4.4029,2.6583,11.7751,-2.5217,0.0010,-0.6319,0,1,0,0.34993,1
0.4489,4.4276,2.5131,11.9768,-2.2756,0.0774,-0.9768,0,1,0,0.60488,1
0.3280,3.6161,2.8791,12.1448,-2.6918,0.0619,-0.8015,0,1,0,0.82825,0
0.4489,4.6798,2.5741,11.6781,-3.0801,0.0725,-0.6959,0,1,0,0.25033,1
0.4081,4.3723,2.6875,12.1935,-3.0420,0.0903,-1.0868,0,0,0,0.00000,1
0.3828,3.9715,2.6990,11.7634,2.1674,0.0295,-0.5974,0,1,0,0.32287,3
0.4336,4.3514,2.5621,11.8089,1.7004,0.0110,-0.7060,0,1,1,0.40203,3
0.5374,5.6405,2.3950,12.0794,-2.1434,0.0124,-1.2153,0,1,0,0.65352,3
0.4776,5.0387,2.5281,11.5756,2.7141,0.0307,-0.5977,0,1,0,0.29944,3
0.3459,3.7834,2.8344,11.6144,2.2937,0.0561,-0.4612,0,1,0,0.43088,1
0.5018,4.8377,2.3838,12.5596,-2.5521,0.0077,-1.6148,0,1,1,1.24228,1
0.3642,3.9097,2.7757,12.3278,-2.4897,0.0584,-1.0302,0,2,0,0.66860,3
0.4247,4.5703,2.6590,11.8972,-2.7219,0.0182,-0.7748,0,1,0,0.24423,3
